NC1	NC2	NC3	NC4	NC5
Zm00001d034867	2.87406244936402	2.40260009117496	1.39698263287715	1.44571439228478	4.09274285220197
Zm00001d034875	0.446830044762057	2.84980133912982	0.497916231940233	0	2.42918214908785
Zm00001d034872	0.604574161657958	0.0428598697165915	0.178542089208334	1.23843885804842	0.406297838797618
Zm00001d034874	0	0.0274852033001064	0	0	0.0898527179817163
Zm00001d034877	0.247723312552778	0.0311086896522609	0.0423095545414742	0.0664578666305052	0.0203514763836672
Zm00001d034878	0.305925584740288	0.00449447781680289	0.482252379419524	0.257588373780772	0.604111594371255
Zm00001d034876	2.17512037865761	0.705446569884582	0.729136222853315	1.40841018360994	1.85292518523126
Zm00001d034856	3.87836237952261	1.70711788215547	1.01724351652441	2.40969036935239	3.61648029661178
Zm00001d034879	1.43396958368762	1.20813663641538	0.788800152651032	0.798388499225163	1.84035270305996
Zm00001d034882	0.80426359235707	0.161003173181002	0.421272924072663	0.682533733285051	0.536660960580436
Zm00001d034871	3.25325503191805	2.26492762428774	0.931417952298155	1.07867704574403	4.16039209539744
Zm00001d034868	0.810948819350679	0.807078028700992	0.775366049458764	0.447027632479595	0.88338242717647
Zm00001d034880	3.37326466991199	1.76820002194831	1.02715816313079	1.72834264916055	3.62640881359635
Zm00001d034884	0.318822026000642	0	0.452113350595609	0.278074890218712	0.020698607344717
Zm00001d034888	0.00905517048855009	0.0210332146479791	0	0	0.0560448361171084
Zm00001d034892	0.327506929962186	0.621542931599342	0.128019794971737	0.131454243152027	0.771512566806288
Zm00001d034883	2.80827922291111	1.12622909638992	0.971207670042882	1.87614236789854	2.50259773641075
Zm00001d034890	0.739817184240958	0.404804003968187	0.643308677722716	0.82087083688123	1.0025194335226
Zm00001d034887	0.933010540092533	1.02393975811092	0.605554807570414	0.688307980985204	1.00667698061654
Zm00001d034886	2.60015900432412	1.76716030295031	1.35756011335641	1.28874112820536	2.98340413694684
Zm00001d034894	1.7691703220396	1.24968324485247	0.558577125999293	1.36225554535533	1.65698902238301
Zm00001d034893	4.58029818557774	1.81726748451008	1.15146600522832	1.96602884555985	4.0075029227507
Zm00001d034897	0	0.416965935931988	0.424808595717098	0.230480925312849	0.22197499422222
Zm00001d034898	0.828285024036374	0.800025781986555	0.127780228559734	0.0993579712406356	0.979500181782419
Zm00001d034885	2.57383921749721	1.29958010868818	0.901880609219133	1.55639011444411	2.92258284947546
Zm00001d034901	0.1689042279921	0	0	0.222470899619741	0.355572097769614
Zm00001d023030	0.700497727539234	0	0.445667759348101	0.260631226293742	0.479204029984633
Zm00001d034902	0.00863172516062915	0.017858164476937	0	0.0128773824640206	0.0111882117215335
Zm00001d034904	0.00380888136358423	0.241964243030316	0.0770305317947626	0.164316108295383	0.406203847715131
Zm00001d034903	0.00565916919703968	0.0272714161614026	0.000448623823765357	0.0157189062958603	0.0364297026216637
Zm00001d034896	3.18651668195938	2.25759957162725	0.823388897352656	1.54719606176807	4.11198334941633
Zm00001d034900	0.941478417906726	0.260831301090642	0.522925092163628	0.597853017954639	0.672379398139197
Zm00001d034916	0.186004763558134	1.05356594328388	0	0.0646950769887911	1.30982542956107
Zm00001d034917	0.041851566754664	0.094376043611645	0.083941379430345	0.00128270678948007	0.245472614737688
Zm00001d034918	2.3803638997945	1.20848576277973	0.770831218872212	1.28350056446134	2.50571134446197
Zm00001d034915	2.7120285482472	1.64060922590051	1.01730679141843	1.47005100892516	2.99799281826076
Zm00001d034925	0	0	0.142556642200323	0	0
Zm00001d034926	0.239511470985548	0.165598153768253	0.0413608705379061	0.267593712283549	0.295279802223992
Zm00001d034927	0.477770715534366	0.131383263988737	0.232698571166956	0.224445918834901	0.662280681209758
Zm00001d034919	3.66139910076151	1.78152615923677	1.35336628913805	2.23107497996315	2.91000315708652
Zm00001d034932	0.359378143904211	0.365329230264534	0.476519750020553	0.375871657976077	0.142839050398705
Zm00001d034933	0.0880332424194946	0.13896652473404	0.288361178223038	0.137235400508258	0.0645748419209246
Zm00001d034929	2.97108049451777	1.48080379271032	0.98548833699496	1.13913028552811	3.53541579973413
Zm00001d034944	0	0.226524166592326	0.218536844726498	0.352950001286223	0.146609513691656
Zm00001d034950	0.178444467443602	0.178758966418157	0.136186738919083	0.0857061348482771	0.201368315346671
Zm00001d023032	0	0.171073551949184	0.449688088328817	0.0630491512547018	0
Zm00001d034961	0	0.0965933203701991	0.0332127399068692	0.0268807495230302	0.21855167718336
Zm00001d034957	1.11634716194272	0.52876470847427	0.346401573921935	0.872069811456922	0.822620944373185
Zm00001d034956	1.73496997670414	0.396210184286265	0.639127852861384	1.20984708545327	1.6774680876238
Zm00001d023033	2.62175561109249	1.64349387281611	0.279584532988039	1.3412580470679	2.0508060644882
Zm00001d001763	0.00390822327445167	0.0263453907642289	0.159429813747519	0.0463699083980762	0.0414690382622994
Zm00001d034948	0.202439154040939	0.102054236171756	0.128795052086014	0.185190971945115	0.208670071464726
Zm00001d034949	4.12413180198376	2.12118022007628	1.24030722601033	1.65968528868915	4.49378563682802
Zm00001d034954	3.876906597704	1.93524566195962	0.972913548335994	1.43393378235046	4.31920122660485
Zm00001d034962	1.9279342370204	0.995214726961509	0.69071005437991	0.912748563513102	2.01785977802375
Zm00001d001766	0	0.228165294545002	0.382044183052885	0.215504823836753	0.595143035128857
Zm00001d001767	2.04837653789388	0.765124564828783	0.381838612280756	1.17849277937399	1.62544430702334
Zm00001d001770	0.000690897507994768	0	0.0106565467060735	0.0110192931268257	0
Zm00001d034941	2.21985720838211	1.32088505768986	1.18635991097278	1.00030778866272	2.12641466784307
Zm00001d001772	1.39040757734969	0.0793093887754716	0.173308218568199	0.486755052526362	0.818639030593684
Zm00001d001774	0.0158821983132725	0.113650276286271	0.786752563485467	0.243222227323719	0.132158177723139
Zm00001d001773	0.400810553534937	0.152476090591545	0.204252355017989	0.318375945834075	0.163100453433373
Zm00001d001771	0	0.0905265671773427	0.0673408653283252	0.119654107883109	0.23795459674187
Zm00001d001765	3.87701576473324	1.9481614782248	1.12628789496456	1.58584865412613	5.09846895022579
Zm00001d001781	0	0.281771655269662	0.385059950248639	0.108199950828805	0
Zm00001d001784	0	1.27359899218847	1.31677799120415	0.288609640286066	0.111446856480837
Zm00001d001785	3.5715582071994	2.05374618672004	1.08022191932752	1.71458253815992	4.24518473908951
Zm00001d034934	0	0.164189043401899	0.0326484552064212	0.00826685872395406	0.0342521772463096
Zm00001d034936	0	0.00690932256829125	0.00278955360560286	0.000561908833141504	0
Zm00001d034937	1.94461296966202	2.25306744983165	1.52106503097816	0.941264830391533	2.08425709757345
Zm00001d034935	3.71114331011354	1.92900212599819	1.11382455676761	1.25531667925287	3.88735852071546
Zm00001d001786	0.0496159249393821	0.70530197441623	0.665507436370779	0.305430807913859	0.282877317089788
Zm00001d001787	3.70168735091866	1.96648530437512	1.26036521433278	1.56532142780779	4.14967498968907
Zm00001d001780	0.891105000752792	0.987598313762056	1.03025932874646	1.42053463039453	1.23342752275396
Zm00001d001791	0	0.071012848645916	0.215395439933476	0	0.00299305073353368
Zm00001d001792	0.0230340679466795	0.00193999775317326	0.0170001972516676	0	0.074632885047615
Zm00001d001796	1.90463061699362	0.397407695072275	0.535118035792702	0.292462510089507	1.56262460969425
Zm00001d001797	1.95379560381283	0.809108837702162	0.692382217693382	1.2961325841632	1.51070739329444
Zm00001d001798	2.81121711802851	2.2969243470653	0.976599218890299	1.19774783795494	3.63939615708451
Zm00001d034940	0.231232910696472	0.206784638303779	0.172837664181195	0.690700889856845	0.143876518874363
Zm00001d001802	0.232345869022901	0.342059933014597	0.512109941919067	0.34926589696943	0.173228623350062
Zm00001d001799	2.7603499975899	1.7566176278736	0.668941961719618	1.59623600671782	2.80768803107872
Zm00001d001800	0.826423904957032	0.716420853124551	0.834571116612115	0.923699578879348	0.756178503511586
Zm00001d001789	3.20583582293554	1.60584036270606	0.841886025091565	1.82785749631621	2.67356940344753
Zm00001d001790	2.24596215083946	1.79745794663656	0.819026220699606	1.19582471392962	3.21326097223141
Zm00001d001807	1.54427902648092	0.810744106504592	0.836320375269354	0.963174866417332	1.26460838854895
Zm00001d001803	3.83875699507436	1.29884360908416	0.757506157528817	1.79871874096119	3.47662181371735
Zm00001d001806	1.14933663652048	0.612751599802833	0.576448672702174	0.0257077347377505	1.40204114932682
Zm00001d001804	0.104877081166719	0.14844182214656	0.226594509375041	0.268411022994723	0.244682440367133
Zm00001d001808	3.09647307165525	1.63778221175251	0.95269786651731	1.67538772498268	3.29084145838135
Zm00001d001812	0.282655419514079	0.0626088755851838	0.00568010515418417	0	0.448122887297849
Zm00001d001811	2.92742376239669	1.96839720595126	0.641241329133753	0.63302600133039	3.80430550453008
Zm00001d001818	0.0211077361031724	0.00573940304392126	0.00222874158900709	0.00319871942088048	0.00640707611074434
Zm00001d001819	0.978296438923474	0.635543278055869	0.347999576176463	0.779204369119236	1.47410068397024
Zm00001d001823	1.89879182479141	1.01409453505319	0.470861047568743	0.743337370545929	1.79252501005696
Zm00001d001824	0.198622109418222	0.273908633608681	0.105919312715222	0.309678146328912	0.913356429376637
Zm00001d001826	0	0.404830188954217	0.602135707752362	0.0370831119140759	0.303005685503626
Zm00001d034914	3.46811326855689	1.73371550946226	0.891350480142051	1.85353550427293	3.59436844112076
Zm00001d001813	0.392236676833361	0.478299015377709	0.423273148893567	0.187208382057103	0.306283942020658
Zm00001d001814	3.86690635207165	2.10479048867621	1.34122526514423	2.01637128581952	3.95143452073505
Zm00001d001825	0.892619890182782	0.67934655751567	0.129992274146352	0.733561908378493	1.20390039538461
Zm00001d001830	1.08385715501286	0.895559996079278	0.790296876595551	0.996778584589548	1.38042714518056
Zm00001d001827	1.83548939326198	0.878205826807223	0.722398020115363	1.15531794291996	2.06488938733222
Zm00001d034770	4.04974177456497	2.46615609450126	1.18013188875067	1.72295799058091	4.72605548300807
Zm00001d001831	0.118397635338286	1.24562627880966	1.03682880794003	1.11026644295715	0.496622352199557
Zm00001d030266	4.69098015318243	2.35830202846519	1.28594816695238	2.05997779559012	5.23847072360081
Zm00001d001838	1.65034765519335	0.74165573044784	0.376211542932993	0.714958954646919	2.04844499969501
Zm00001d001837	0.70367453784477	0.568636251101279	0.703535904142685	0.676144115284129	0.994482431772473
Zm00001d001841	2.32820315400023	0.37057410941343	0.566297631007019	1.36090068343464	1.71942941647956
Zm00001d001842	0.0450914147292928	0.0788292927669082	0.0437462364983319	0.124749484964589	0.0653689295175456
Zm00001d001843	2.17534467275498	0.808626379747289	0.267003307437895	0.785588149744032	1.64730850541748
Zm00001d001845	0.338791806277404	0.0886263608550263	0.210369490722546	0.48172510463003	0.498004002447389
Zm00001d001844	1.77739503801533	1.02575899726065	0.461157531901507	1.03640929374098	1.76479033858917
Zm00001d001847	1.92050110659517	1.17051190351807	0.866528091473738	0.963487808321362	2.27962997022057
Zm00001d001846	2.68237765479647	1.03786592785813	0.839221905914247	1.53538168438787	2.64279742812916
Zm00001d001849	0	0.451259685821934	0.801548471959714	0.0479246922098412	0
Zm00001d001850	0.102777151564264	0.199136454272111	0.0225789083653625	0.13108184326233	0.0928283468980078
Zm00001d001851	0	0.00504694351959906	0.00220474297281459	0	0.0358138636046573
Zm00001d001852	2.81256971469635	2.09934831513207	0.518767435288923	1.36319649302967	4.08187008886898
Zm00001d001855	0.375160442045165	0.180908287014971	0.242649069034884	0.371271905534433	0.376826495925326
Zm00001d001809	3.08998210112904	1.91623152647214	1.10417631392716	1.51207006322123	3.71730067394949
Zm00001d001858	0.0841427358080351	0.00539904705742578	0.273324653335885	0.019424441072927	0.106724789619175
Zm00001d001828	1.36960078781629	1.24929464640799	0.267585713297122	1.18720968849522	2.32688907113084
Zm00001d001857	2.43140337431126	0.0562488598150101	0.106465575747781	0.381679536749955	1.64836042141866
Zm00001d001860	1.04334431991774	0.0505146842759079	0.276212306991764	0.352495791947543	0.673206120530773
Zm00001d001862	0.00901400401192603	0.0632992061821101	0.00369358066346978	0	0.497983755537791
Zm00001d001865	0.224547894330728	0.227677821348464	0.676727328408573	0.26185865718153	0.228052069236703
Zm00001d001861	2.17307445063027	0.985268484840167	0.451551951823563	0.548386083222851	1.99706119197012
Zm00001d001864	2.3608364286757	1.43080031108957	0.327493320633619	1.12935288896783	2.47350536928182
Zm00001d001869	1.52609199943658	1.16765211779279	0.55177688799462	0.823711083702296	2.02046413631113
Zm00001d001868	2.51531905961185	2.42493294602507	0.977997679886192	1.02190899471017	3.86602890007237
Zm00001d001870	2.06265543288973	2.09336946694665	0.883559151937832	0.914916159084317	2.87338012475265
Zm00001d001876	0	0	0	0.0753729448286286	0.0461189626576879
Zm00001d001871	2.19737293340666	1.1647137995828	1.05153824697836	0.745154566228216	3.20503466707678
Zm00001d001877	0.0639341413079551	0.375692690047253	0.402676088930369	0.215529040427144	0.287487790165357
Zm00001d001856	3.51750969701202	2.10341302158244	1.35701784150733	1.60108177012082	3.49591900716926
Zm00001d001866	0.963431822079736	0.194922602035146	0.670160485466831	1.08163696068221	0.823880738649294
Zm00001d001859	2.78774163829322	1.53640613376594	0.925230178732629	1.31721657543957	2.74895762456038
Zm00001d001880	4.02374006566766	1.50310976615895	0.957290452943519	1.89769813232451	3.44947490796457
Zm00001d034931	1.93901807152636	1.24504605201116	0.506025800219904	1.1192307987687	2.49679190937314
Zm00001d001881	4.73907450504873	2.68842910996607	1.60862877388029	1.83805230800979	4.72923130972801
Zm00001d001887	0.0135691711336665	0.0312786271389369	0.0137152061948787	0.0269170788967383	0.0706443742428114
Zm00001d001885	0.0441938831198993	0.445471335630994	0.403710021653229	0.49697136725984	0.163977732460117
Zm00001d000734	0	0.407484542936405	0.3757087535357	0.384983866846601	0.0193488247080346
Zm00001d001894	0.0869082941855358	0.473355166729484	0.0273240331059225	0.294246748303732	0.886116996893277
Zm00001d001882	6.27171724767986	2.82057626616982	1.51509048310401	2.21709760699684	5.86743194972621
Zm00001d001897	1.31944331194589	0.53010189165693	0.477852011639725	0.768886579505083	1.10447410508064
Zm00001d001884	2.54473702502453	1.31421253405602	0.768425098841557	1.41280898693634	2.89719701947283
Zm00001d001896	3.14360007082675	1.09834512637998	1.10076884030521	1.24480473603599	2.56489207775926
Zm00001d001895	4.49144137652118	2.78759779432348	1.05984142147618	1.6338508479015	5.11740517174177
Zm00001d001902	1.15800531337191	0.596666477509511	0	0.63577395879177	0.860370200359225
Zm00001d001900	0.365254725184334	1.75505436293004	1.24519448168084	0.989053851798388	1.84734916048521
Zm00001d001905	0.187144273158946	0.180334228348759	0	0.0346134132314759	0.480744095523743
Zm00001d001907	0	0	0.0713195568720943	0.0840082125278228	0.159011853811917
Zm00001d001788	2.76913175014394	1.13969383940781	0.991244290682148	1.53113180127839	2.11921925274537
Zm00001d001901	3.41868485685257	1.7342664564183	0.72660858767472	1.82809098646618	3.13724863135953
Zm00001d001908	1.16370677942808	0.7782154346709	0.849244492254974	0.959418885506226	1.18672639355704
Zm00001d001911	0.148011153579734	0.0892692249380621	0.0711899784504718	0.0327801569661158	0.2023049962601
Zm00001d001903	2.61597282746276	1.80190527469715	1.04169499722947	1.70663041142026	3.08248000420134
Zm00001d001909	3.65598813140515	1.83994844238668	1.14165813341839	0.913078593207033	3.56978112085246
Zm00001d001910	0.552191004486897	0.205060902266688	0.379074426857704	0.17323840543648	0.744285089631472
Zm00001d001906	0.144071947240906	0.219491310608565	0.100434224559771	0.383287740579357	0.304537696115424
Zm00001d001883	4.03229559917547	3.32957953313251	1.50700661274073	1.45197163258589	5.77144833145739
Zm00001d000733	0	0.561825498489437	0.132816921329633	0.0117379225438421	0.91210126194837
Zm00001d001898	3.02181995023012	1.68980170150431	0.966960952334603	1.67429333764149	2.90446035878812
Zm00001d001899	3.95724749699322	2.02191973222011	1.14253122750154	2.38901476666027	3.59130584587961
Zm00001d001848	1.4568795977656	1.52697931556315	0.883092457845737	0.885639886915252	2.11978199408917
Zm00001d001879	1.77559204532407	1.43568324579907	0.572444038623834	1.44564836195251	2.10475240544002
Zm00001d001916	0	0.0211294524891649	0.00629728239760113	0.0395871776488619	0.118902895920238
Zm00001d001915	1.15306583203137	2.0771249580465	1.6750033418686	0.575699275283426	2.07856481243575
Zm00001d001914	2.32624314619666	0.974236348119811	0.802952283093787	0.886990089073742	2.11363788260842
Zm00001d001834	3.47380189798909	1.58563117272004	1.04252233532336	1.4565368940956	3.75624736022014
Zm00001d001927	0	0.0147088394132238	0.00731191003855654	0.0537678976127479	0
Zm00001d001924	0.059146224464949	0.0289424229132275	0.0161661359105192	0.143603299124512	0.116220778291028
Zm00001d001913	7.13676535674864	4.18818743055567	2.19552146981144	2.82143214156441	8.47266266439436
Zm00001d001932	0.865316851513215	0.832810587873775	1.11152111217564	0.966417845355822	0.744745254166177
Zm00001d001934	0	0.0673143135583612	0.0226974694107548	0.00607487858217964	0.00548163470540171
Zm00001d001933	3.90027543968371	1.59682246143306	1.14511087692666	1.62876222172698	3.74234085730273
Zm00001d001936	0.00974551844893262	0.028472921582694	0	0	0.0948651479646939
Zm00001d001935	3.26790102102088	2.14760579577399	0.911628607542446	1.32158499913988	3.83631756649035
Zm00001d001941	0	0.0804372077961361	0.0271954947008699	0.000399369880122737	0.049932633417754
Zm00001d001937	0.423502848738631	0.594056417808354	0.863357774397366	1.0870162609308	0.243152297899637
Zm00001d001940	2.72152768161002	1.19985167599394	1.28178205736785	1.5202490767771	2.51429066914455
Zm00001d001946	0.463024050888354	0.768685131986405	0.915110042641447	0.885336197880367	0.813389272430978
Zm00001d001939	3.07827904585456	1.57105807290982	0.541975738443187	1.45982585075577	3.08786466035564
Zm00001d001929	3.23982974709982	1.68823541662339	1.14978305082274	1.92330888103508	3.50836390060873
Zm00001d001945	0.272317403856132	0.121408562799353	0.0877613210054168	0.118147398785538	0.142888675757234
Zm00001d001949	1.39339787167214	0.714545828276813	0.511651064700068	0.759664581494322	1.39742625095963
Zm00001d001951	1.75532019683261	1.81688845904233	1.51631900335417	1.3662903316327	2.60943077566129
Zm00001d001947	1.07298390021882	1.21549675178321	0.717761299886445	0.728456792139361	1.67712057693544
Zm00001d001952	0.617950729679702	0.792437468216436	0.462345656781753	0.451612123730191	1.18788499596171
Zm00001d001959	0.729300157051935	1.13585509031625	1.31963640406605	0.74997573427147	1.34777269325488
Zm00001d001953	2.03669906153341	1.4385415585187	0.737348230504784	1.03282972365363	2.80060447339509
Zm00001d001961	0.443767200754207	0.175222700990703	0	0	0.807650741465522
Zm00001d001928	0.269657712763596	0.125611309611553	0.319533953560154	1.2952672743622	0.82086732728249
Zm00001d001960	0.584484179591635	0.0560915655058471	0	0.0500795172892525	0.152534400929057
Zm00001d001923	3.5930566796258	1.93367080485008	0.93662321032444	1.67713378302893	3.8644189848811
Zm00001d001971	0.607805005138164	0.19813147755422	0.224185795967529	0.307377475365808	0.404683421290253
Zm00001d001967	2.78747800321764	1.63233468068705	0.800923901699993	1.32889174811346	2.63913016436844
Zm00001d001970	1.12939320630042	0.46152483099336	0.245125669647884	0.445739459940892	1.24657593515278
Zm00001d001968	2.10862098425064	1.30069710641136	0.810379711562606	1.2342930313776	2.66655617846752
Zm00001d001972	1.70070877567979	0.634214929485846	0.732609124458175	1.0292203841669	1.8544007772537
Zm00001d001973	1.75633173671255	0.796811855748671	0.711268228460941	1.3947268456579	1.70161178248799
Zm00001d001974	1.96596208040652	0.823893753086693	0.841157930218684	1.2200629758961	2.02486948524959
Zm00001d001966	4.35520346197671	2.25308083505369	1.21142091773814	2.13633615879732	3.95824246683835
Zm00001d001982	0	0.123450964764133	0	0	0.187296152732709
Zm00001d000736	0.0123874301104479	0.0295719569090631	0.0036452625353014	0.000475867066249333	0.0775630730080232
Zm00001d001980	0.875756041327616	0.907408032908207	0.646238524124326	0.780179136216085	1.19084750199426
Zm00001d001984	0.778306638856506	0.53745427966802	0.858220011631857	0.307208219124451	1.00507453087948
Zm00001d001987	1.68713613559842	0.428094557603828	0.622224206677331	1.17203754286344	2.12558810024784
Zm00001d001979	2.0963822951021	2.04313357158559	1.2525420925241	1.51309734526829	2.77821824231344
Zm00001d001983	3.16175463709109	1.74179969958371	1.14107444250844	1.50250491612249	2.90159560261619
Zm00001d001989	1.04906675736183	0.240336947289344	0.811104530133514	1.02766516760858	1.52229596920069
Zm00001d001993	0	0.0152569331302775	0.00544327369196476	0.174549335331892	0.105995907844086
Zm00001d001994	1.05061530576736	1.01231606250913	0.703499265330937	1.16899150035762	1.37584567393519
Zm00001d001917	3.64700505741422	2.04246323586433	0.860375339779357	1.62004918385238	3.93534139377217
Zm00001d001996	2.10705788718627	2.76132351128431	1.23095185042884	0	4.25485438113866
Zm00001d001997	0.801587283331916	0.563308727699396	0.491785697735434	0.398839908694699	1.31704540711457
Zm00001d001995	0.605416884138987	0.731111436977111	0.28192215777811	0.813248985444118	0.588042307525682
Zm00001d001988	3.54769678682218	2.30654867346859	1.14657302144389	1.76125999524227	4.05003717651346
Zm00001d002001	0	0.0199095340528216	0.228606904666939	0.0606156328574967	0
Zm00001d002004	0.377933898362708	0.715669872495009	0.355284837941242	0.401787084311411	0.670380015576211
Zm00001d002003	1.94558299132252	1.4447236543467	0.771501303751206	0.94981949155718	2.64881223882477
Zm00001d000737	0	0	0	0.0502826053842468	0
Zm00001d001999	5.46322718093219	2.27617377759261	1.1986512861226	2.03331432868096	4.66456887188621
Zm00001d002000	0.0108464697119493	0.148756536939992	0.110717727059108	0.0277077771020653	0.20557061401259
Zm00001d002016	0	0.0722716464377408	0.0766216810987534	0	0
Zm00001d002015	0	0.266913471884513	0.308079915501119	0	0
Zm00001d002007	0.0952799864560692	0.0275770239751464	0.0457643418385454	0.110786599739473	0.101539223941197
Zm00001d002008	0.00335287164509855	0	0.0551598052647127	0.0255854505538537	0.100554668654505
Zm00001d002017	0	0.24546283342082	0.283692986396096	0	0
Zm00001d002018	0	0	0.257483268143195	0	0
Zm00001d002019	0	0	0.00963546685536338	0	0.0189106530149205
Zm00001d000738	1.91056870893343	0.607214510940729	0.478606275995179	0.65942000232245	2.77985687151621
Zm00001d002020	0	0.0554216349206529	0.113371401670442	0.00122540500312652	0.0150505075175021
Zm00001d002012	0.984414262109363	0.51119306299235	0.958191875744171	0.705097439202977	0.612463819044909
Zm00001d000740	0.441597133147199	0.0809654021552119	0.15919723032043	0	0
Zm00001d000739	0.44386777998269	0	0.240877213484803	0.525322943198897	0.534771454332654
Zm00001d001962	5.09525506430927	2.5514082331506	1.36051061826911	1.81065735058602	5.2593114789806
Zm00001d002026	0.0478028457107686	0.102622489059455	0.0721689679072262	0.201277235543753	0.0118669555254597
Zm00001d002028	3.53265860536082	1.32632495174652	1.11802563168492	1.31992578243488	3.51400972639071
Zm00001d002025	0.0757738241078099	1.02134080012689	1.5926360835406	0.0160140669225734	0
Zm00001d002027	5.05701850403543	1.97075593051083	1.30698484849245	2.21018824646164	4.38112751122134
Zm00001d002029	1.96405198108004	1.78543857894191	1.57282291107107	1.26557590163317	2.58727852214813
Zm00001d002022	3.05604721737538	1.39156573886118	1.14506143725154	1.56689208520641	2.89315784494532
Zm00001d002039	0.127075251725477	0.200900894816763	0.500278595076791	0.065453116402884	0.269707611157161
Zm00001d002035	0.179295750950152	0.864697056437185	0.740917541996552	0.186120965913752	0.749846434240062
Zm00001d002024	3.42871411427122	2.06998671287999	1.41514675238317	1.51073039048147	4.15282563594282
Zm00001d002036	2.18030350456526	1.21397934282033	0.875235167455884	1.2830702581969	2.36131719555865
Zm00001d002048	0.0377044652461694	0	0.109989691931915	0.0415904214329241	0.0920031306551598
Zm00001d002038	0.107087772032465	0.56738429702014	0	0.0330293854137116	0.0528705032302172
Zm00001d002033	3.63117874299589	2.10981107883042	0.827112889113199	1.45689224612319	3.20649492636353
Zm00001d002034	2.56236278476933	1.22378015014773	0.9430400765477	1.6587426155748	2.14394830658112
Zm00001d002052	3.14879914063754	3.42122997492293	0.718000635722604	1.13660103197147	4.46935433132553
Zm00001d002046	1.43250804207095	0.37223713825128	0.532491174535538	0.761804873293684	1.66960147378812
Zm00001d002055	0	0.731650620047985	0.0551417445503307	0.0129228648506371	0
Zm00001d002054	0.788676331836738	0.698381264898586	0.0826392760040603	0.311028746940764	1.00429171533334
Zm00001d002053	2.08855209232509	0.823966561507261	0.623973490677137	1.46874802505269	1.77028499874435
Zm00001d002062	0.0323686112087267	0.010740241030028	0	0.00372257757647955	0.00881962503783169
Zm00001d000745	0	0.00293071855239713	0.11068715129554	0.0532929580345559	0
Zm00001d002063	0	0.0202912335311941	0.149905594691157	0.551801038118597	0
Zm00001d002056	0.986679471106516	0.897744420689562	0.177897561021044	1.19526757855697	1.80900460051333
Zm00001d002057	0	0.45132072036014	0.0372791227552416	0.0151867231581838	0.595416090219755
Zm00001d002058	1.91844216409004	1.17443432443986	0.503853086702897	0.915490618175797	2.20514474919836
Zm00001d002064	0.557705320330878	1.28792814022767	1.07719134587456	0.573062123366414	1.95134707627238
Zm00001d002051	3.00428680198404	0.927072851472086	0.69981678776104	2.157409191897	2.46015190287535
Zm00001d002032	2.08693297238954	0.990055201115904	0.906698544473935	0.845153119740475	2.00674626750547
Zm00001d000741	0.0167480100318885	0.0245775441312442	0.102965264714321	0	0.0346058623831064
Zm00001d002069	0.476119831595905	0.31356903782078	0	0.179322108416495	0
Zm00001d002066	0.473276625639488	0.663422799067603	0.280031168835765	0.0630943433648696	0.906288190608855
Zm00001d002067	0.57606050139604	0.698666718171276	0.469442903306146	0.0823712883859629	1.30452501751929
Zm00001d002068	0	0.548292153279208	0.189459187438612	0.85325882171048	0.431119572206114
Zm00001d002072	0.115353129379285	0.831135907074729	1.07861293846357	0.0641584804955928	0
Zm00001d002079	0.00110782620214311	0.371582999470062	0.0482211638325737	0.0296197531614593	0.23379383878657
Zm00001d002075	1.05080999678618	0.139391530762716	0.373211206755495	0.122495278764555	0.146022005721515
Zm00001d002086	0.320203186903545	0.364512548999375	0.384638397634628	0.285082731533877	0.716326134291506
Zm00001d002085	0.150857286930065	1.29975587771557	1.05746894327942	0.45565452811568	0.558792572507465
Zm00001d002088	0.000603183606930879	0.757461793885837	0	0	1.14868575129374
Zm00001d002087	1.66552832733265	2.33297139489273	0.859429706876489	0.81502067716026	4.04774602358568
Zm00001d002082	0.706114454709033	0.373472540916503	0.219377026762741	1.05923078372546	0.780032302653474
Zm00001d002084	2.07325736463413	1.05426654200179	0.647317647829461	1.06326618161261	2.21925498912529
Zm00001d002080	3.72829365126297	2.5778995889601	0.914293631480925	1.15623094362835	4.90096052222991
Zm00001d002094	0	0.0216891746528872	0	0.00030012443238995	0.147923740906984
Zm00001d002090	1.03162613454851	0.606962524701256	0.421163457591738	1.52742569913476	0.939350907220719
Zm00001d002097	0.0053283656184941	0.0626583118037851	0	0.143574182556164	0.00217611334744331
Zm00001d002098	0.208927813920087	0.1665437140155	0.321995334005842	0.270094982348189	0.321112194235075
Zm00001d002095	3.02128659653211	1.42279822350069	0.948484691187101	1.11051393920216	3.56810116628363
Zm00001d002091	0.517811657690166	1.09064263256297	0.914970248169458	0.593494976372634	1.18928053787916
Zm00001d002100	0.598991513512879	0.111824212215075	0.258481540091042	0.13934426861339	0.884873067364236
Zm00001d002101	0.18796616927708	0.183330516918014	0.27889095025166	0.0850379402153445	0.075279118393749
Zm00001d002106	0.136958667036927	0	0.0107453425151605	0.00744895653558595	0
Zm00001d002107	0.0170917807544697	0.0140721018745426	0	0	0.0472442758509604
Zm00001d002110	0.0484240702689584	0.0732009474713591	0.0554105057767905	0.020450265430999	0.0954947811108147
Zm00001d002108	0.134724963360503	0.0185585531070411	0.0387045845382929	0.0629815466820746	0.154017579158915
Zm00001d002103	0.838273377016907	0.772711141240627	0.363815997584271	1.45776590199197	0.263236796843583
